0.863365,0.524,,,
0.862657,0.525,,,
0.861939,0.526,,,
0.861212,0.527,,,
0.860477,0.528,,,
0.859732,0.529,,,
0.858978,0.53,,,
0.858215,0.531,,,
0.857443,0.532,,,
0.856662,0.533,,,
0.855872,0.534,,,
0.855074,0.535,,,
0.854266,0.536,,,
0.853449,0.537,,,
0.852623,0.538,,,
0.851789,0.539,,,
0.850946,0.54,,,
0.850093,0.541,,,
0.849232,0.542,,,
0.848362,0.543,,,
0.847484,0.544,,,
0.846596,0.545,,,
0.8457,0.546,,,
0.844795,0.547,,,
0.843882,0.548,,,
0.84296,0.549,,,
0.842029,0.55,,,
0.841089,0.551,,,
0.840141,0.552,,,
0.839184,0.553,,,
0.838219,0.554,,,
0.837245,0.555,,,
0.836263,0.556,,,
0.835272,0.557,,,
0.834272,0.558,,,
0.833264,0.559,,,
0.832248,0.56,,,
0.831223,0.561,,,
0.83019,0.562,,,
0.829149,0.563,,,
0.828099,0.564,,,
0.827041,0.565,,,
0.825974,0.566,,,
0.824899,0.567,,,
0.823816,0.568,,,
0.822725,0.569,,,
0.821626,0.57,,,
0.820518,0.571,,,
0.819402,0.572,,,
0.818278,0.573,,,
0.817146,0.574,,,
0.816006,0.575,,,
0.814857,0.576,,,
0.813701,0.577,,,
0.812537,0.578,,,
0.811364,0.579,,,
0.810184,0.58,,,
0.808996,0.581,,,
0.807799,0.582,,,
0.806595,0.583,,,
0.805383,0.584,,,
0.804164,0.585,,,
0.802936,0.586,,,
0.8017,0.587,,,
0.800457,0.588,,,
0.799206,0.589,,,
0.797947,0.59,,,
0.796681,0.591,,,
0.795407,0.592,,,
0.794125,0.593,,,
0.792836,0.594,,,
0.791539,0.595,,,
0.790234,0.596,,,
0.788922,0.597,,,
0.787603,0.598,,,
0.786276,0.599,,,
0.784941,0.6,,,
0.783599,0.601,,,
0.78225,0.602,,,
0.780893,0.603,,,
0.779529,0.604,,,
0.778158,0.605,,,
0.776779,0.606,,,
0.775393,0.607,,,
0.774,0.608,,,
0.772599,0.609,,,
0.771192,0.61,,,
0.769777,0.611,,,
0.768355,0.612,,,
0.766926,0.613,,,
0.76549,0.614,,,
0.764046,0.615,,,
0.762596,0.616,,,
0.761139,0.617,,,
0.759675,0.618,,,
0.758204,0.619,,,
0.756726,0.62,,,
0.755241,0.621,,,
0.753749,0.622,,,
0.75225,0.623,,,
0.750745,0.624,,,
0.749233,0.625,,,
0.747714,0.626,,,
0.746188,0.627,,,
0.744656,0.628,,,
0.743117,0.629,,,
0.741572,0.63,,,
0.740019,0.631,,,
0.738461,0.632,,,
0.736895,0.633,,,
0.735324,0.634,,,
0.733746,0.635,,,
0.732161,0.636,,,
0.73057,0.637,,,
0.728972,0.638,,,
0.727369,0.639,,,
0.725759,0.64,,,
0.724142,0.641,,,
0.722519,0.642,,,
0.720891,0.643,,,
0.719255,0.644,,,
0.717614,0.645,,,
0.715967,0.646,,,
0.714313,0.647,,,
0.712654,0.648,,,
0.710988,0.649,,,
0.709316,0.65,,,
0.707639,0.651,,,
0.705955,0.652,,,
0.704266,0.653,,,
0.70257,0.654,,,
0.700869,0.655,,,
0.699162,0.656,,,
0.697449,0.657,,,
0.695731,0.658,,,
0.694006,0.659,,,
0.692276,0.66,,,
0.69054,0.661,,,
0.688799,0.662,,,
0.687052,0.663,,,
0.685299,0.664,,,
0.683541,0.665,,,
0.681778,0.666,,,
0.680009,0.667,,,
0.678234,0.668,,,
0.676454,0.669,,,
0.674669,0.67,,,
0.672878,0.671,,,
0.671082,0.672,,,
0.669281,0.673,,,
0.667475,0.674,,,
0.665663,0.675,,,
0.663846,0.676,,,
0.662024,0.677,,,
0.660197,0.678,,,
0.658364,0.679,,,
0.656527,0.68,,,
0.654685,0.681,,,
0.652837,0.682,,,
0.650985,0.683,,,
0.649128,0.684,,,
0.647266,0.685,,,
0.645399,0.686,,,
0.643527,0.687,,,
0.641651,0.688,,,
0.639769,0.689,,,
0.637883,0.69,,,
0.635993,0.691,,,
0.634097,0.692,,,
0.632197,0.693,,,
0.630293,0.694,,,
0.628384,0.695,,,
0.62647,0.696,,,
0.624552,0.697,,,
0.622629,0.698,,,
0.620703,0.699,,,
0.618771,0.7,,,
0.616835,0.701,,,
0.614895,0.702,,,
0.612951,0.703,,,
0.611003,0.704,,,
0.60905,0.705,,,
0.607093,0.706,,,
0.605132,0.707,,,
0.603167,0.708,,,
0.601198,0.709,,,
0.599224,0.71,,,
0.597247,0.711,,,
0.595266,0.712,,,
0.593281,0.713,,,
0.591292,0.714,,,
0.589299,0.715,,,
0.587302,0.716,,,
0.585301,0.717,,,
0.583297,0.718,,,
0.581289,0.719,,,
0.579277,0.72,,,
0.577262,0.721,,,
0.575243,0.722,,,
0.57322,0.723,,,
0.571194,0.724,,,
0.569164,0.725,,,
0.567131,0.726,,,
0.565095,0.727,,,
0.563055,0.728,,,
0.561011,0.729,,,
0.558965,0.73,,,
0.556914,0.731,,,
0.554861,0.732,,,
0.552805,0.733,,,
0.550745,0.734,,,
0.548682,0.735,,,
0.546616,0.736,,,
0.544547,0.737,,,
0.542475,0.738,,,
0.5404,0.739,,,
0.538321,0.74,,,
0.53624,0.741,,,
0.534156,0.742,,,
0.532069,0.743,,,
0.52998,0.744,,,
0.527887,0.745,,,
0.525792,0.746,,,
0.523694,0.747,,,
0.521593,0.748,,,
0.519489,0.749,,,
0.517383,0.75,,,
0.515275,0.751,,,
0.513163,0.752,,,
0.511049,0.753,,,
0.508933,0.754,,,
0.506815,0.755,,,
0.504693,0.756,,,
0.50257,0.757,,,
0.500444,0.758,,,
0.498316,0.759,,,
0.496185,0.76,,,
0.494053,0.761,,,
0.491918,0.762,,,
0.489781,0.763,,,
0.487642,0.764,,,
0.4855,0.765,,,
0.483357,0.766,,,
0.481212,0.767,,,
0.479064,0.768,,,
0.476915,0.769,,,
0.474764,0.77,,,
0.472611,0.771,,,
0.470456,0.772,,,
0.468299,0.773,,,
0.466141,0.774,,,
0.46398,0.775,,,
0.461819,0.776,,,
0.459655,0.777,,,
0.45749,0.778,,,
0.455323,0.779,,,
0.453154,0.78,,,
0.450985,0.781,,,
0.448813,0.782,,,
0.44664,0.783,,,
0.444466,0.784,,,
0.44229,0.785,,,
0.440114,0.786,,,
0.437935,0.787,,,
0.435756,0.788,,,
0.433575,0.789,,,
0.431393,0.79,,,
0.42921,0.791,,,
0.427026,0.792,,,
0.42484,0.793,,,
0.422654,0.794,,,
0.420466,0.795,,,
0.418278,0.796,,,
0.416089,0.797,,,
0.413898,0.798,,,
0.411707,0.799,,,
0.409515,0.8,,,
0.407322,0.801,,,
0.405129,0.802,,,
0.402934,0.803,,,
0.400739,0.804,,,
0.398544,0.805,,,
0.396348,0.806,,,
0.394151,0.807,,,
0.391953,0.808,,,
0.389755,0.809,,,
0.387557,0.81,,,
0.385358,0.811,,,
0.383159,0.812,,,
0.380959,0.813,,,
0.378759,0.814,,,
0.376559,0.815,,,
0.374358,0.816,,,
0.372157,0.817,,,
0.369956,0.818,,,
0.367755,0.819,,,
0.365554,0.82,,,
0.363352,0.821,,,
0.361151,0.822,,,
0.358949,0.823,,,
0.356748,0.824,,,
0.354546,0.825,,,
0.352345,0.826,,,
0.350144,0.827,,,
0.347943,0.828,,,
0.345742,0.829,,,
0.343541,0.83,,,
0.341341,0.831,,,
0.33914,0.832,,,
0.336941,0.833,,,
0.334741,0.834,,,
0.332542,0.835,,,
0.330343,0.836,,,
0.328145,0.837,,,
0.325948,0.838,,,
0.323751,0.839,,,
0.321554,0.84,,,
0.319358,0.841,,,
0.317163,0.842,,,
0.314968,0.843,,,
0.312774,0.844,,,
0.310581,0.845,,,
0.308389,0.846,,,
0.306197,0.847,,,
0.304006,0.848,,,
0.301816,0.849,,,
0.299627,0.85,,,
0.297439,0.851,,,
0.295252,0.852,,,
0.293066,0.853,,,
0.290881,0.854,,,
0.288698,0.855,,,
0.286515,0.856,,,
0.284333,0.857,,,
0.282153,0.858,,,
0.279974,0.859,,,
0.277796,0.86,,,
0.275619,0.861,,,
0.273444,0.862,,,
0.27127,0.863,,,
0.269097,0.864,,,
0.266926,0.865,,,
0.264756,0.866,,,
0.262588,0.867,,,
0.260422,0.868,,,
0.258256,0.869,,,
0.256093,0.87,,,
0.253931,0.871,,,
0.251771,0.872,,,
0.249612,0.873,,,
0.247455,0.874,,,
0.2453,0.875,,,
0.243147,0.876,,,
0.240995,0.877,,,
0.238846,0.878,,,
0.236698,0.879,,,
0.234552,0.88,,,
0.232409,0.881,,,
0.230267,0.882,,,
0.228127,0.883,,,
0.225989,0.884,,,
0.223853,0.885,,,
0.22172,0.886,,,
0.219588,0.887,,,
0.217459,0.888,,,
0.215332,0.889,,,
0.213207,0.89,,,
0.211085,0.891,,,
0.208964,0.892,,,
0.206846,0.893,,,
0.204731,0.894,,,
0.202618,0.895,,,
0.200507,0.896,,,
0.198399,0.897,,,
0.196293,0.898,,,
0.19419,0.899,,,
0.192089,0.9,,,
0.189991,0.901,,,
0.187896,0.902,,,
0.185803,0.903,,,
0.183713,0.904,,,
0.181626,0.905,,,
0.179541,0.906,,,
0.177459,0.907,,,
0.17538,0.908,,,
0.173304,0.909,,,
0.171231,0.91,,,
0.169161,0.911,,,
0.167093,0.912,,,
0.165029,0.913,,,
0.162967,0.914,,,
0.160909,0.915,,,
0.158853,0.916,,,
0.156801,0.917,,,
0.154752,0.918,,,
0.152706,0.919,,,
0.150663,0.92,,,
0.148623,0.921,,,
0.146587,0.922,,,
0.144553,0.923,,,
0.142524,0.924,,,
0.140497,0.925,,,
0.138474,0.926,,,
0.136454,0.927,,,
0.134437,0.928,,,
0.132424,0.929,,,
0.130415,0.93,,,
0.128409,0.931,,,
0.126406,0.932,,,
0.124407,0.933,,,
0.122412,0.934,,,
0.12042,0.935,,,
0.118432,0.936,,,
0.116448,0.937,,,
0.114467,0.938,,,
0.11249,0.939,,,
0.110517,0.94,,,
0.108547,0.941,,,
0.106582,0.942,,,
0.10462,0.943,,,
0.102662,0.944,,,
0.100708,0.945,,,
0.0987575,0.946,,,
0.0968114,0.947,,,
0.0948691,0.948,,,
0.0929309,0.949,,,
0.0909967,0.95,,,
0.0890666,0.951,,,
0.0871406,0.952,,,
0.0852186,0.953,,,
0.0833009,0.954,,,
0.0813872,0.955,,,
0.0794778,0.956,,,
0.0775726,0.957,,,
0.0756716,0.958,,,
0.073775,0.959,,,
0.0718826,0.96,,,
0.0699945,0.961,,,
0.0681108,0.962,,,
0.0662315,0.963,,,
0.0643565,0.964,,,
0.062486,0.965,,,
0.06062,0.966,,,
0.0587584,0.967,,,
0.0569013,0.968,,,
0.0550488,0.969,,,
0.0532008,0.97,,,
0.0513574,0.971,,,
0.0495187,0.972,,,
0.0476845,0.973,,,
0.045855,0.974,,,
0.0440302,0.975,,,
0.0422101,0.976,,,
0.0403947,0.977,,,
0.0385841,0.978,,,
0.0367782,0.979,,,
0.0349772,0.98,,,
0.033181,0.981,,,
0.0313896,0.982,,,
0.0296031,0.983,,,
0.0278215,0.984,,,
0.0260449,0.985,,,
0.0242731,0.986,,,
0.0225064,0.987,,,
0.0207446,0.988,,,
0.0189879,0.989,,,
0.0172362,0.99,,,
0.0154896,0.991,,,
0.013748,0.992,,,
0.0120116,0.993,,,
0.0102803,0.994,,,
0.00855412,0.995,,,
0.00683314,0.996,,,
0.00511736,0.997,,,
0.0034068,0.998,,,
0.00170148,0.999,,,
1.43E-06,1,,,
-0.00169333,1.001,,,
-0.00338278,1.002,,,
-0.00506691,1.003,,,
-0.00674568,1.004,,,
-0.00841908,1.005,,,
-0.0100871,1.006,,,
-0.0117497,1.007,,,
-0.0134068,1.008,,,
-0.0150585,1.009,,,
-0.0167047,1.01,,,
-0.0183454,1.011,,,
-0.0199806,1.012,,,
-0.0216103,1.013,,,
-0.0232344,1.014,,,
-0.0248529,1.015,,,
-0.0264658,1.016,,,
-0.0280731,1.017,,,
-0.0296747,1.018,,,
-0.0312707,1.019,,,
-0.032861,1.02,,,
-0.0344456,1.021,,,
-0.0360245,1.022,,,
-0.0375976,1.023,,,
-0.039165,1.024,,,
-0.0407266,1.025,,,
-0.0422824,1.026,,,
-0.0438324,1.027,,,
-0.0453766,1.028,,,
-0.0469149,1.029,,,
-0.0484473,1.03,,,
-0.0499739,1.031,,,
-0.0514945,1.032,,,
-0.0530092,1.033,,,
-0.054518,1.034,,,
-0.0560208,1.035,,,
-0.0575176,1.036,,,
-0.0590085,1.037,,,
-0.0604933,1.038,,,
-0.0619721,1.039,,,
-0.0634448,1.04,,,
-0.0649115,1.041,,,
-0.0663721,1.042,,,
-0.0678266,1.043,,,
-0.069275,1.044,,,
-0.0707172,1.045,,,
-0.0721533,1.046,,,
-0.0735832,1.047,,,
-0.075007,1.048,,,
-0.0764246,1.049,,,
-0.0778359,1.05,,,
-0.079241,1.051,,,
-0.0806399,1.052,,,
-0.0820325,1.053,,,
-0.0834188,1.054,,,
-0.0847988,1.055,,,
-0.0861726,1.056,,,
-0.08754,1.057,,,
-0.0889011,1.058,,,
-0.0902558,1.059,,,
-0.0916041,1.06,,,
-0.0929461,1.061,,,
-0.0942817,1.062,,,
-0.0956109,1.063,,,
-0.0969336,1.064,,,
-0.09825,1.065,,,
-0.0995598,1.066,,,
-0.100863,1.067,,,
-0.10216,1.068,,,
-0.103451,1.069,,,
-0.104735,1.07,,,
-0.106012,1.071,,,
-0.107283,1.072,,,
-0.108547,1.073,,,
-0.109805,1.074,,,
-0.111056,1.075,,,
-0.112301,1.076,,,
-0.113539,1.077,,,
-0.11477,1.078,,,
-0.115995,1.079,,,
-0.117213,1.08,,,
-0.118425,1.081,,,
-0.11963,1.082,,,
-0.120828,1.083,,,
-0.12202,1.084,,,
-0.123204,1.085,,,
-0.124383,1.086,,,
-0.125554,1.087,,,
-0.126719,1.088,,,
-0.127877,1.089,,,
-0.129028,1.09,,,
-0.130173,1.091,,,
-0.13131,1.092,,,
-0.132441,1.093,,,
-0.133565,1.094,,,
-0.134683,1.095,,,
-0.135793,1.096,,,
-0.136897,1.097,,,
-0.137994,1.098,,,
-0.139084,1.099,,,
-0.140168,1.1,,,
-0.141244,1.101,,,
-0.142314,1.102,,,
-0.143376,1.103,,,
-0.144432,1.104,,,
-0.145481,1.105,,,
-0.146523,1.106,,,
-0.147558,1.107,,,
-0.148587,1.108,,,
-0.149608,1.109,,,
-0.150622,1.11,,,
-0.15163,1.111,,,
-0.152631,1.112,,,
-0.153624,1.113,,,
-0.154611,1.114,,,
-0.15559,1.115,,,
-0.156563,1.116,,,
-0.157529,1.117,,,
-0.158488,1.118,,,
-0.159439,1.119,,,
-0.160384,1.12,,,
-0.161322,1.121,,,
-0.162253,1.122,,,
-0.163176,1.123,,,
-0.164093,1.124,,,
-0.165003,1.125,,,
-0.165906,1.126,,,
-0.166801,1.127,,,
-0.16769,1.128,,,
-0.168571,1.129,,,
-0.169446,1.13,,,
-0.170313,1.131,,,
-0.171174,1.132,,,
-0.172027,1.133,,,
-0.172873,1.134,,,
